ComplaintId,CaseDisposition,WebsiteDocumentFileName,ClosedDate,totalPosted,totalClosedCase,LastPublishDate
201901259,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901259_RedactedClosingReport.pdf,09/26/2019,2642,14475,02/01/2024
201901262,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901262_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201901298,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901298_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201901322,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901322_RedactedClosingReport.pdf,11/25/2019,2642,14475,02/01/2024
201901326,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901326_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201901338,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901338_RedactedClosingReport.pdf,05/26/2021,2642,14475,02/01/2024
201901368,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901368_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201901376,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901376_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201901383,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901383_RedactedClosingReport.pdf,01/27/2020,2642,14475,02/01/2024
201901422,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901422_RedactedClosingReport.pdf,09/17/2019,2642,14475,02/01/2024
201901432,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901432_RedactedClosingReport.pdf,09/17/2019,2642,14475,02/01/2024
201901445,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901445_RedactedClosingReport.pdf,10/18/2019,2642,14475,02/01/2024
201901451,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901451_RedactedClosingReport.pdf,10/31/2019,2642,14475,02/01/2024
201901490,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901490_RedactedClosingReport.pdf,08/01/2019,2642,14475,02/01/2024
201901565,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901565_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201901580,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901580_RedactedClosingReport.pdf,06/21/2021,2642,14475,02/01/2024
201901581,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901581_RedactedClosingReport.pdf,03/26/2020,2642,14475,02/01/2024
201901595,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901595_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201901603,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901603_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201901626,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901626_RedactedClosingReport.pdf,03/26/2020,2642,14475,02/01/2024
201901693,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901693_RedactedClosingReport.pdf,11/20/2019,2642,14475,02/01/2024
201901695,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901695_RedactedClosingReport.pdf,07/27/2020,2642,14475,02/01/2024
201901719,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901719_RedactedClosingReport.pdf,10/07/2019,2642,14475,02/01/2024
201901734,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901734_RedactedClosingReport.pdf,07/19/2019,2642,14475,02/01/2024
201901804,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901804_RedactedClosingReport.pdf,08/20/2019,2642,14475,02/01/2024
201901811,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901811_RedactedClosingReport.pdf,03/30/2020,2642,14475,02/01/2024
201901821,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901821_RedactedClosingReport.pdf,10/07/2019,2642,14475,02/01/2024
201901824,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901824_RedactedClosingReport.pdf,11/22/2019,2642,14475,02/01/2024
201901827,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901827_RedactedClosingReport.pdf,10/03/2019,2642,14475,02/01/2024
201901838,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901838_RedactedClosingReport.pdf,05/13/2021,2642,14475,02/01/2024
201901922,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901922_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201901925,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901925_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201901928,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901928_RedactedClosingReport.pdf,07/14/2020,2642,14475,02/01/2024
201901938,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901938_RedactedClosingReport.pdf,10/26/2020,2642,14475,02/01/2024
201901942,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901942_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201901953,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901953_RedactedClosingReport.pdf,04/27/2020,2642,14475,02/01/2024
201901975,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901975_RedactedClosingReport.pdf,12/12/2019,2642,14475,02/01/2024
201901982,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901982_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201901983,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901983_RedactedClosingReport.pdf,10/07/2019,2642,14475,02/01/2024
201901985,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901985_RedactedClosingReport.pdf,08/15/2019,2642,14475,02/01/2024
201901998,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201901998_RedactedClosingReport.pdf,11/22/2019,2642,14475,02/01/2024
201902014,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902014_RedactedClosingReport.pdf,08/23/2019,2642,14475,02/01/2024
201902036,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902036_RedactedClosingReport.pdf,01/27/2020,2642,14475,02/01/2024
201902104,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902104_RedactedClosingReport.pdf,11/25/2019,2642,14475,02/01/2024
201902135,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902135_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201902150,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902150_RedactedClosingReport.pdf,01/09/2020,2642,14475,02/01/2024
201902192,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902192_RedactedClosingReport.pdf,10/07/2019,2642,14475,02/01/2024
201902204,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902204_RedactedClosingReport.pdf,10/03/2019,2642,14475,02/01/2024
201902210,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902210_RedactedClosingReport.pdf,03/06/2020,2642,14475,02/01/2024
201902212,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902212_RedactedClosingReport.pdf,11/22/2019,2642,14475,02/01/2024
201902222,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902222_RedactedClosingReport.pdf,06/17/2020,2642,14475,02/01/2024
201902236,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902236_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201902242,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902242_RedactedClosingReport.pdf,11/24/2021,2642,14475,02/01/2024
201902263,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902263_RedactedClosingReport.pdf,07/23/2019,2642,14475,02/01/2024
201902270,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902270_RedactedClosingReport.pdf,01/27/2020,2642,14475,02/01/2024
201902281,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902281_RedactedClosingReport.pdf,10/31/2019,2642,14475,02/01/2024
201902317,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902317_RedactedClosingReport.pdf,06/17/2020,2642,14475,02/01/2024
201902318,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902318_RedactedClosingReport.pdf,05/05/2020,2642,14475,02/01/2024
201902325,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902325_RedactedClosingReport.pdf,10/07/2019,2642,14475,02/01/2024
201902335,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902335_RedactedClosingReport.pdf,08/20/2019,2642,14475,02/01/2024
201902365,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902365_RedactedClosingReport.pdf,11/25/2019,2642,14475,02/01/2024
201902427,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902427_RedactedClosingReport.pdf,07/09/2020,2642,14475,02/01/2024
201902466,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902466_RedactedClosingReport.pdf,12/12/2019,2642,14475,02/01/2024
201902470,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902470_RedactedClosingReport.pdf,11/22/2019,2642,14475,02/01/2024
201902522,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902522_RedactedClosingReport.pdf,02/06/2020,2642,14475,02/01/2024
201902570,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902570_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201902638,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902638_RedactedClosingReport.pdf,04/27/2020,2642,14475,02/01/2024
201902715,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902715_RedactedClosingReport.pdf,10/25/2019,2642,14475,02/01/2024
201902734,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902734_RedactedClosingReport.pdf,02/06/2020,2642,14475,02/01/2024
201902742,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902742_RedactedClosingReport.pdf,08/23/2019,2642,14475,02/01/2024
201902748,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902748_RedactedClosingReport.pdf,06/24/2020,2642,14475,02/01/2024
201902762,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902762_RedactedClosingReport.pdf,03/26/2020,2642,14475,02/01/2024
201902812,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902812_RedactedClosingReport.pdf,10/27/2020,2642,14475,02/01/2024
201902826,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902826_RedactedClosingReport.pdf,03/19/2020,2642,14475,02/01/2024
201902829,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902829_RedactedClosingReport.pdf,01/27/2020,2642,14475,02/01/2024
201902883,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902883_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201902884,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902884_RedactedClosingReport.pdf,01/27/2020,2642,14475,02/01/2024
201902915,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902915_RedactedClosingReport.pdf,03/26/2020,2642,14475,02/01/2024
201902967,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902967_RedactedClosingReport.pdf,06/17/2020,2642,14475,02/01/2024
201902971,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902971_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201902985,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201902985_RedactedClosingReport.pdf,03/06/2020,2642,14475,02/01/2024
201903012,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903012_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201903047,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903047_RedactedClosingReport.pdf,08/23/2019,2642,14475,02/01/2024
201903068,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903068_RedactedClosingReport.pdf,11/25/2019,2642,14475,02/01/2024
201903074,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903074_RedactedClosingReport.pdf,06/25/2020,2642,14475,02/01/2024
201903090,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903090_RedactedClosingReport.pdf,09/22/2020,2642,14475,02/01/2024
201903093,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903093_RedactedClosingReport.pdf,12/03/2019,2642,14475,02/01/2024
201903126,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903126_RedactedClosingReport.pdf,10/25/2019,2642,14475,02/01/2024
201903132,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903132_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201903143,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903143_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201903147,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903147_RedactedClosingReport.pdf,09/17/2019,2642,14475,02/01/2024
201903156,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903156_RedactedClosingReport.pdf,12/31/2020,2642,14475,02/01/2024
201903162,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903162_RedactedClosingReport.pdf,06/18/2020,2642,14475,02/01/2024
201903189,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903189_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201903229,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903229_RedactedClosingReport.pdf,01/09/2020,2642,14475,02/01/2024
201903264,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903264_RedactedClosingReport.pdf,02/06/2020,2642,14475,02/01/2024
201903280,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903280_RedactedClosingReport.pdf,06/08/2020,2642,14475,02/01/2024
201903294,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903294_RedactedClosingReport.pdf,06/22/2021,2642,14475,02/01/2024
201903316,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903316_RedactedClosingReport.pdf,09/17/2019,2642,14475,02/01/2024
201903349,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903349_RedactedClosingReport.pdf,05/01/2020,2642,14475,02/01/2024
201903359,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903359_RedactedClosingReport.pdf,11/22/2019,2642,14475,02/01/2024
201903360,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903360_RedactedClosingReport.pdf,03/26/2020,2642,14475,02/01/2024
201903361,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903361_RedactedClosingReport.pdf,11/20/2019,2642,14475,02/01/2024
201903377,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903377_RedactedClosingReport.pdf,03/19/2020,2642,14475,02/01/2024
201903406,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903406_RedactedClosingReport.pdf,04/23/2021,2642,14475,02/01/2024
201903423,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903423_RedactedClosingReport.pdf,09/22/2020,2642,14475,02/01/2024
201903484,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903484_RedactedClosingReport.pdf,10/18/2019,2642,14475,02/01/2024
201903498,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903498_RedactedClosingReport.pdf,01/09/2020,2642,14475,02/01/2024
201903511,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903511_RedactedClosingReport.pdf,02/06/2020,2642,14475,02/01/2024
201903523,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903523_RedactedClosingReport.pdf,05/01/2020,2642,14475,02/01/2024
201903527,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903527_RedactedClosingReport.pdf,02/13/2020,2642,14475,02/01/2024
201903585,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903585_RedactedClosingReport.pdf,10/25/2019,2642,14475,02/01/2024
201903591,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903591_RedactedClosingReport.pdf,06/04/2020,2642,14475,02/01/2024
201903649,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903649_RedactedClosingReport.pdf,05/01/2020,2642,14475,02/01/2024
201903655,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903655_RedactedClosingReport.pdf,01/27/2020,2642,14475,02/01/2024
201903682,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903682_RedactedClosingReport.pdf,10/06/2020,2642,14475,02/01/2024
201903717,Unfounded,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903717_RedactedClosingReport.pdf,09/26/2019,2642,14475,02/01/2024
201903728,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903728_RedactedClosingReport.pdf,12/11/2019,2642,14475,02/01/2024
201903756,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903756_RedactedClosingReport.pdf,10/31/2019,2642,14475,02/01/2024
201903797,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903797_RedactedClosingReport.pdf,07/20/2020,2642,14475,02/01/2024
201903818,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903818_RedactedClosingReport.pdf,05/08/2020,2642,14475,02/01/2024
201903851,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903851_RedactedClosingReport.pdf,04/28/2021,2642,14475,02/01/2024
201903853,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903853_RedactedClosingReport.pdf,04/27/2020,2642,14475,02/01/2024
201903880,Substantiated (Command Discipline A),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903880_RedactedClosingReport.pdf,10/03/2019,2642,14475,02/01/2024
201903890,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903890_RedactedClosingReport.pdf,05/27/2020,2642,14475,02/01/2024
201903895,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903895_RedactedClosingReport.pdf,04/27/2020,2642,14475,02/01/2024
201903903,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903903_RedactedClosingReport.pdf,10/25/2019,2642,14475,02/01/2024
201903917,Unfounded,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903917_RedactedClosingReport.pdf,09/17/2019,2642,14475,02/01/2024
201903931,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903931_RedactedClosingReport.pdf,09/17/2019,2642,14475,02/01/2024
201903944,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903944_RedactedClosingReport.pdf,12/12/2019,2642,14475,02/01/2024
201903993,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903993_RedactedClosingReport.pdf,06/18/2020,2642,14475,02/01/2024
201903995,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201903995_RedactedClosingReport.pdf,12/03/2019,2642,14475,02/01/2024
201904022,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904022_RedactedClosingReport.pdf,12/11/2019,2642,14475,02/01/2024
201904045,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904045_RedactedClosingReport.pdf,03/26/2020,2642,14475,02/01/2024
201904055,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904055_RedactedClosingReport.pdf,07/16/2020,2642,14475,02/01/2024
201904096,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904096_RedactedClosingReport.pdf,10/25/2019,2642,14475,02/01/2024
201904103,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904103_RedactedClosingReport.pdf,08/18/2020,2642,14475,02/01/2024
201904129,Substantiated (Command Discipline B),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904129_RedactedClosingReport.pdf,06/17/2020,2642,14475,02/01/2024
201904155,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904155_RedactedClosingReport.pdf,05/26/2021,2642,14475,02/01/2024
201904180,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904180_RedactedClosingReport.pdf,09/26/2019,2642,14475,02/01/2024
201904181,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904181_RedactedClosingReport.pdf,10/26/2020,2642,14475,02/01/2024
201904214,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904214_RedactedClosingReport.pdf,08/20/2019,2642,14475,02/01/2024
201904223,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904223_RedactedClosingReport.pdf,04/27/2020,2642,14475,02/01/2024
201904226,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904226_RedactedClosingReport.pdf,10/01/2019,2642,14475,02/01/2024
201904239,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904239_RedactedClosingReport.pdf,05/12/2020,2642,14475,02/01/2024
201904264,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904264_RedactedClosingReport.pdf,06/18/2020,2642,14475,02/01/2024
201904268,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904268_RedactedClosingReport.pdf,09/26/2019,2642,14475,02/01/2024
201904273,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904273_RedactedClosingReport.pdf,05/26/2021,2642,14475,02/01/2024
201904282,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904282_RedactedClosingReport.pdf,04/09/2021,2642,14475,02/01/2024
201904286,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904286_RedactedClosingReport.pdf,05/15/2020,2642,14475,02/01/2024
201904298,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904298_RedactedClosingReport.pdf,12/11/2019,2642,14475,02/01/2024
201904305,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904305_RedactedClosingReport.pdf,08/18/2020,2642,14475,02/01/2024
201904335,Substantiated (Formalized Training),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904335_RedactedClosingReport.pdf,10/25/2019,2642,14475,02/01/2024
201904342,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904342_RedactedClosingReport.pdf,03/19/2020,2642,14475,02/01/2024
201904359,Substantiated (Charges),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904359_RedactedClosingReport.pdf,06/04/2020,2642,14475,02/01/2024
201904365,Substantiated (Command Lvl Instructions),https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904365_RedactedClosingReport.pdf,03/19/2020,2642,14475,02/01/2024
201904397,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904397_RedactedClosingReport.pdf,12/11/2019,2642,14475,02/01/2024
201904410,Unsubstantiated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904410_RedactedClosingReport.pdf,06/18/2020,2642,14475,02/01/2024
201904433,Exonerated,https://www1.nyc.gov/assets/ccrb/downloads/pdf/closing-reports/201904433_RedactedClosingReport.pdf,10/06/2020,2642,14475,02/01/2024
